can,APT_charge,ES_root_Mulliken_charge,ES_root_NPA_Rydberg,ES_root_NPA_charge,ES_root_NPA_core,ES_root_NPA_total,ES_root_NPA_valence,Mulliken_charge,NMR_anisotropy,NMR_shift,NPA_Rydberg,NPA_charge,NPA_core,NPA_total,NPA_valence,VBur,X,Y,Z
c1ccc2c(c1)NB1Nc3ccccc3N12,0.997842,0.656885,0.01683,1.02729,1.99891,3.97271,1.95697,0.65812,18.9349,90.4441,0.01618,1.03844,1.99892,3.96156,1.94646,0.6044682190056639,7e-06,1.573351,-0.000232
Brc1cc(Br)c2c(c1)N1B(O2)Oc2c(Br)cc(Br)cc21,1.278729,0.678221,0.02974,1.26548,1.99883,3.73452,1.70595,0.675057,12.6257,86.9179,0.02948,1.26232,1.99883,3.73768,1.70937,0.5872404027690371,1.8e-05,-1.703391,0.000107
Brc1cc(Br)c2c(c1)N1[BH-](O2)Oc2c(Br)cc(Br)cc21,1.324779,0.551934,0.02704,0.85369,1.9991,4.14631,2.12016,0.563984,9.0414,98.9175,0.02672,0.86958,1.99919,4.13042,2.10451,0.5846444304594084,-0.000842,-1.93064,1.564474
Brc1ccc2c(c1)N1B(O2)Oc2ccc(Br)cc21,1.235903,0.699031,0.03065,1.30253,1.99885,3.69747,1.66797,0.666826,10.6775,86.4839,0.02961,1.25445,1.99884,3.74555,1.7171,0.5863750786658276,-2e-06,2.723398,0.000385
Brc1ccc2c(c1)OB1Oc3cc(Br)ccc3N12,1.234292,0.699977,0.03063,1.3024,1.99884,3.6976,1.66813,0.666073,10.2063,86.3632,0.02961,1.25369,1.99883,3.74631,1.71787,0.5865324103209566,-1e-06,1.641879,-0.000391
Brc1ccc2c(c1Br)OB1Oc3c(ccc(Br)c3Br)N12,1.267459,0.706211,0.03043,1.30931,1.99883,3.69069,1.66143,0.672143,11.9436,86.8278,0.02943,1.26033,1.99882,3.73967,1.71143,0.5868470736312146,1.6e-05,0.920742,3.1e-05
Brc1cccc2c1OB1Oc3c(Br)cccc3N12,1.23536,0.676464,0.02985,1.26557,1.99883,3.73443,1.70576,0.668943,10.9732,86.8399,0.02952,1.25745,1.99882,3.74255,1.71421,0.5868470736312146,2.7e-05,-0.516194,0.000256
CC(C)(C)c1c(C#N)c(C#N)cc2c1OB1Oc3c(cc(C#N)c(C#N)c3C(C)(C)C)N12,1.308589,0.706122,0.02997,1.30915,1.99884,3.69085,1.66205,0.674196,11.9037,86.8464,0.02906,1.26696,1.99881,3.73304,1.70516,0.606198867212083,0.032584,-1.177185,-4.9e-05
CC(C)(C)c1c(C(F)(F)F)cc2c(c1N)OB1Oc3c(cc(C(F)(F)F)c(C(C)(C)C)c3N)N12,1.247729,0.667434,0.02966,1.26084,1.99885,3.73916,1.71065,0.666982,10.6638,86.689,0.02944,1.25889,1.99884,3.74111,1.71282,0.5907803650094399,1.1e-05,-2.228336,-0.135278
CC(C)(C)c1c(C(F)(F)F)cc2c(c1N)O[BH-]1Oc3c(cc(C(F)(F)F)c(C(C)(C)C)c3N)N12,1.330287,0.54706,0.0283,0.85001,1.99914,4.14999,2.12255,0.569121,10.0865,98.5828,0.02695,0.87406,1.99923,4.12594,2.09976,0.5871617369414727,0.014116,2.459728,-1.709578
CC(C)(C)c1c(F)c(Br)cc2c1OB1Oc3c(cc(Br)c(F)c3C(C)(C)C)N12,1.304456,0.677288,0.0298,1.2771,1.99882,3.7229,1.69428,0.660492,10.5024,86.835,0.02929,1.25618,1.9988,3.74382,1.71572,0.6045468848332285,0.030278,-1.728717,-0.001683
CC(C)(C)c1c(F)c(Br)cc2c1O[BH-]1Oc3c(cc(Br)c(F)c3C(C)(C)C)N12,1.354481,0.554032,0.02689,0.85933,1.99913,4.14067,2.11465,0.558548,10.5981,99.2121,0.02702,0.86966,1.99921,4.13034,2.10411,0.5969949653870359,-0.035944,-1.947815,-1.652917
CC(C)(C)c1c(F)ccc2c1OB1Oc3c(ccc(F)c3C(C)(C)C)N12,1.261756,0.672914,0.02982,1.27212,1.99882,3.72788,1.69924,0.654983,9.1608,86.6108,0.02933,1.2515,1.9988,3.7485,1.72037,0.6042322215229704,0.041055,-0.627208,-0.000377
CC(C)(C)c1c(F)ccc2c1O[BH-]1Oc3c(ccc(F)c3C(C)(C)C)N12,1.323166,0.556481,0.02715,0.85924,1.99914,4.14076,2.11447,0.560525,10.721,99.1559,0.02721,0.86965,1.99922,4.13035,2.10392,0.5971522970421649,-0.050878,-0.577308,-1.702761
CC(C)(C)c1c(N)cc2c(c1[N+](=O)[O-])OB1Oc3c(cc(N)c(C(C)(C)C)c3[N+](=O)[O-])N12,1.313616,0.678832,0.02951,1.2673,1.99884,3.7327,1.70435,0.678775,15.5115,86.7369,0.02938,1.26826,1.99884,3.73174,1.70352,0.5890497168030208,-1.4e-05,-1.339668,-0.000278
CC(C)(C)c1c(N)cc2c(c1[N+](=O)[O-])O[BH-]1Oc3c(cc(N)c(C(C)(C)C)c3[N+](=O)[O-])N12,1.36013,0.558498,0.02583,0.86307,1.99912,4.13693,2.11198,0.564964,8.2617,98.8414,0.02641,0.87261,1.99918,4.12739,2.1018,0.585824417872876,-0.005413,-1.726128,-1.649223
CC(C)(C)c1c(O)cc2c(c1O)OB1Oc3c(cc(O)c(C(C)(C)C)c3O)N12,1.235475,0.682013,0.02982,1.27484,1.99887,3.72516,1.69647,0.674098,13.7172,87.5237,0.02924,1.26309,1.99887,3.73691,1.7088,0.5897577092511013,-0.018462,1.635284,-0.00135
CC(C)(C)c1c([N+](=O)[O-])cc2c(c1N)OB1Oc3c(cc([N+](=O)[O-])c(C(C)(C)C)c3N)N12,1.257507,0.674329,0.02932,1.26366,1.99885,3.73634,1.70817,0.672023,11.515,86.8624,0.02924,1.26149,1.99885,3.73851,1.71042,0.5907803650094399,0.0,-2.010015,-0.133161
CC(C)(C)c1c([N+](=O)[O-])cc2c(c1N)O[BH-]1Oc3c(cc([N+](=O)[O-])c(C(C)(C)C)c3N)N12,1.334376,0.560114,0.02612,0.86546,1.99917,4.13454,2.10925,0.566818,8.7613,99.0183,0.02653,0.87477,1.99922,4.12523,2.09949,0.5867684078036501,-9.6e-05,-2.55462,-1.21855
CC(C)(C)c1c2c(cc(Cl)c1C(F)(F)F)N1B(O2)Oc2c1cc(Cl)c(C(F)(F)F)c2C(C)(C)C,1.300153,0.705897,0.03058,1.31255,1.99883,3.68745,1.65804,0.672759,12.2902,87.4039,0.02947,1.26402,1.99883,3.73598,1.70768,0.6087161736941472,-4.1e-05,1.382306,-0.008455
CC(C)(C)c1cc(F)cc2c1OB1Oc3c(cc(F)cc3C(C)(C)C)N12,1.25697,0.700548,0.03068,1.30959,1.99885,3.69041,1.66088,0.662743,11.1791,86.7837,0.02949,1.25556,1.99884,3.74444,1.71611,0.6032095657646318,-1e-06,-0.831883,-0.000119
CC(C)(C)c1cc2c(c(Br)c1Cl)OB1Oc3c(cc(C(C)(C)C)c(Cl)c3Br)N12,1.282857,0.703636,0.03067,1.31073,1.99883,3.68927,1.65977,0.667619,11.2483,86.584,0.02962,1.25989,1.99882,3.74011,1.71167,0.5871617369414727,1e-05,-1.739104,-0.000637
CC(C)(C)c1cc2c(c(Br)c1Cl)O[BH-]1Oc3c(cc(C(C)(C)C)c(Cl)c3Br)N12,1.337256,0.552182,0.02725,0.85431,1.9991,4.14569,2.11934,0.562531,9.2549,98.8557,0.02683,0.86916,1.99919,4.13084,2.10482,0.5854310887350535,0.000448,-1.996736,1.684207
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)OB1Oc3c(cc(C(C)(C)C)c(O)c3C(C)(C)C)N12,1.289694,0.663863,0.02995,1.27712,1.9988,3.72288,1.69412,0.641358,8.1804,86.5575,0.02937,1.2481,1.99879,3.7519,1.72374,0.6021082441787288,0.026766,-1.767199,0.000249
CC(C)(C)c1cc2c(c(C(C)(C)C)c1O)O[BH-]1Oc3c(cc(C(C)(C)C)c(O)c3C(C)(C)C)N12,1.352491,0.55592,0.02716,0.86147,1.99915,4.13853,2.11222,0.557578,10.7043,99.608,0.02736,0.86929,1.99922,4.13071,2.10413,0.5950283196979232,0.000297,-1.958103,-1.705626
CC(C)(C)c1cc2c(c(C(F)(F)F)c1)OB1Oc3c(cc(C(C)(C)C)cc3C(F)(F)F)N12,1.251914,0.703596,0.03045,1.31103,1.99883,3.68897,1.65969,0.665003,11.4332,85.9262,0.02938,1.25773,1.99882,3.74227,1.71407,0.5879483952171177,0.000104,-1.7265,0.001654
CC(C)(C)c1cc2c(c(C(F)(F)F)c1N)OB1Oc3c(cc(C(C)(C)C)c(N)c3C(F)(F)F)N12,1.257543,0.679187,0.03017,1.28798,1.99879,3.71202,1.68307,0.650709,7.7808,86.0289,0.02943,1.24839,1.99878,3.75161,1.7234,0.5932976714915041,1e-06,-1.780043,-6.3e-05
CC(C)(C)c1cc2c(c(C(F)(F)F)c1N)O[BH-]1Oc3c(cc(C(C)(C)C)c(N)c3C(F)(F)F)N12,1.339242,0.553073,0.02662,0.85558,1.9991,4.14442,2.1187,0.557935,11.1261,98.3247,0.02676,0.8663,1.99919,4.1337,2.10776,0.5870044052863436,-0.002094,-2.024275,-1.645329
CC(C)(C)c1cc2c(c(O)c1[N+](=O)[O-])OB1Oc3c(cc(C(C)(C)C)c([N+](=O)[O-])c3O)N12,1.243733,0.685483,0.02939,1.26908,1.99885,3.73092,1.70268,0.680673,11.9459,86.5722,0.02934,1.26464,1.99885,3.73536,1.70718,0.5879483952171177,5e-06,-2.362155,0.03828
CC(C)(C)c1cc2c(c(O)c1[N+](=O)[O-])O[BH-]1Oc3c(cc(C(C)(C)C)c([N+](=O)[O-])c3O)N12,1.257298,0.559199,0.02615,0.8611,1.99913,4.1389,2.11363,0.569827,8.9307,98.208,0.02685,0.87446,1.9992,4.12554,2.09949,0.5837004405286343,-0.032551,-2.769721,1.356449
CC(C)(C)c1cc2c(c([N+](=O)[O-])c1N)OB1Oc3c(cc(C(C)(C)C)c(N)c3[N+](=O)[O-])N12,1.255292,0.69035,0.02767,1.29245,1.99877,3.70755,1.6811,0.659108,6.6935,86.1296,0.0293,1.25177,1.99876,3.74823,1.72017,0.5921176840780366,-0.025975,-2.027249,-0.011842
CC(C)(C)c1cc2c(c([N+](=O)[O-])c1N)O[BH-]1Oc3c(cc(C(C)(C)C)c(N)c3[N+](=O)[O-])N12,1.376248,0.558281,0.02619,0.85777,1.99911,4.14223,2.11692,0.559311,12.5089,97.9108,0.02655,0.86511,1.99918,4.13489,2.10916,0.5859030837004405,0.009175,-2.290103,-1.542475
CC(C)(C)c1cc2c(cc1Br)OB1Oc3cc(Br)c(C(C)(C)C)cc3N12,1.26229,0.697559,0.03089,1.30343,1.99885,3.69657,1.66683,0.662799,10.259,86.0748,0.02983,1.25397,1.99884,3.74603,1.71737,0.5866897419760856,-1.1e-05,-2.505629,-0.001889
CC(C)(C)c1cc2c(cc1C#N)N1B(O2)Oc2cc(C(C)(C)C)c(C#N)cc21,1.288195,0.687067,0.03001,1.27841,1.99885,3.72159,1.69273,0.669044,9.5933,85.7404,0.02962,1.25692,1.99883,3.74308,1.71463,0.5865324103209566,0.026624,-1.982602,-0.000264
CC(C)(C)c1cc2c(cc1F)N1B(O2)Oc2cc(C(C)(C)C)c(F)cc21,1.237526,0.698281,0.03074,1.30522,1.99886,3.69478,1.66517,0.661282,12.159,86.0891,0.0296,1.25218,1.99885,3.74782,1.71937,0.5862177470106985,3e-06,1.867119,-0.000175
CC(C)(C)c1cc2c(cc1F)N1[BH-](O2)Oc2cc(C(C)(C)C)c(F)cc21,1.319187,0.550333,0.02776,0.85455,1.99913,4.14545,2.11857,0.562168,9.6528,98.762,0.02731,0.86954,1.99921,4.13046,2.10394,0.585509754562618,-0.021739,-2.543483,0.824286
CC(C)(C)c1cc2c(cc1F)OB1Oc3cc(F)c(C(C)(C)C)cc3N12,1.230987,0.692032,0.03065,1.29741,1.99883,3.70259,1.6731,0.656513,8.2212,85.8965,0.02969,1.24808,1.99882,3.75192,1.72341,0.5868470736312146,-5e-05,2.665261,0.000155
CC(C)(C)c1cc2c(cc1O)N1B(O2)Oc2cc(C(C)(C)C)c(O)cc21,1.233674,0.691094,0.0308,1.30024,1.99887,3.69976,1.67009,0.658215,13.1899,86.3558,0.02967,1.25121,1.99886,3.74879,1.72026,0.5859030837004405,-1.3e-05,1.867407,-0.000107
CC(C)(C)c1ccc2c(c1O)OB1Oc3c(ccc(C(C)(C)C)c3O)N12,1.24352,0.676291,0.0296,1.26265,1.99885,3.73735,1.70889,0.672254,11.6398,87.032,0.02935,1.2587,1.99885,3.7413,1.7131,0.5887350534927628,3e-06,1.399059,6.5e-05
CN(C)c1c(Br)c(N)cc2c1OB1Oc3c(cc(N)c(Br)c3N(C)C)N12,1.282669,0.678603,0.03065,1.29071,1.99885,3.70929,1.67979,0.657027,14.4991,87.0988,0.02972,1.25653,1.99885,3.74347,1.7149,0.5958149779735683,3.3e-05,1.317016,-0.086613
CN(C)c1c(Br)c(N)cc2c1O[BH-]1Oc3c(cc(N)c(Br)c3N(C)C)N12,1.347502,0.554688,0.02753,0.86212,1.99914,4.13788,2.11121,0.564462,8.569,99.3781,0.02729,0.87389,1.99921,4.12611,2.09961,0.5902297042164883,-0.008416,1.642332,-1.598122
CN(C)c1c(C#N)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(C#N)c3N(C)C)N12,1.211735,0.658443,0.02938,1.25502,1.99883,3.74498,1.71677,0.665322,13.3051,87.025,0.02913,1.25865,1.99883,3.74135,1.71338,0.5962083071113908,-3.2e-05,-1.900343,-0.000119
CN(C)c1c(C#N)cc2c(c1O)OB1Oc3c(cc(C#N)c(N(C)C)c3O)N12,1.271985,0.681682,0.02951,1.27199,1.99885,3.72801,1.69965,0.679473,10.0529,86.7281,0.02916,1.26188,1.99883,3.73812,1.71013,0.5904657016991819,2e-06,-1.744395,-0.004618
CN(C)c1c(C#N)cc2c(c1[N+](=O)[O-])OB1Oc3c(cc(C#N)c(N(C)C)c3[N+](=O)[O-])N12,1.315065,0.691742,0.02946,1.27974,1.99879,3.72026,1.69202,0.679657,8.617,85.8436,0.02915,1.26401,1.99878,3.73599,1.70806,0.5894430459408433,0.001803,-1.425502,-0.003162
CN(C)c1c(C#N)cc2c(c1[N+](=O)[O-])O[BH-]1Oc3c(cc(C#N)c(N(C)C)c3[N+](=O)[O-])N12,1.378063,0.557976,0.02561,0.85749,1.9991,4.14251,2.1178,0.559767,12.132,97.4589,0.02604,0.86511,1.99917,4.13489,2.10968,0.5854310887350535,0.005271,-1.738372,-1.628944
CN(C)c1c(C(F)(F)F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(C(F)(F)F)c(N(C)C)c3C(F)(F)F)N12,1.275249,0.648731,0.02935,1.24913,1.99879,3.75087,1.72273,0.666833,11.0943,85.5688,0.02923,1.26017,1.9988,3.73983,1.71181,0.5933763373190686,0.02577,-1.751384,-0.019493
CN(C)c1c(Cl)c(Br)cc2c1OB1Oc3c(cc(Br)c(Cl)c3N(C)C)N12,1.288402,0.662779,0.02988,1.25919,1.99883,3.74081,1.7121,0.663875,12.6326,87.0165,0.02963,1.25861,1.99883,3.74139,1.71294,0.5956576463184393,-2.8e-05,1.918674,-0.083799
CN(C)c1c(Cl)c(F)cc2c1OB1Oc3c(cc(F)c(Cl)c3N(C)C)N12,1.251691,0.658674,0.02975,1.25529,1.99883,3.74471,1.71612,0.661701,13.2967,86.9359,0.02946,1.25749,1.99884,3.74251,1.71421,0.5956576463184393,1.7e-05,-1.163324,-0.084026
CN(C)c1c(N)ccc2c1OB1Oc3c(ccc(N)c3N(C)C)N12,1.235879,0.659105,0.03007,1.25739,1.99882,3.74261,1.71372,0.648494,8.0746,86.6449,0.02974,1.24475,1.9988,3.75525,1.7267,0.5947136563876652,-1.2e-05,-0.755613,3.5e-05
CN(C)c1c(N)ccc2c1O[BH-]1Oc3c(ccc(N)c3N(C)C)N12,1.316534,0.569901,0.02729,0.86716,1.99917,4.13284,2.10638,0.565522,11.225,99.0068,0.02772,0.86982,1.99923,4.13018,2.10323,0.5936123348017621,0.002198,0.795805,-1.579674
CN(C)c1c(O)c(C#N)cc2c1OB1Oc3c(cc(C#N)c(O)c3N(C)C)N12,1.338195,0.665992,0.02952,1.26015,1.99882,3.73985,1.71151,0.663377,9.3058,86.1877,0.02951,1.25641,1.9988,3.74359,1.71528,0.597624292007552,-0.024104,-1.272118,0.00817
CN(C)c1c(O)c(C#N)cc2c1O[BH-]1Oc3c(cc(C#N)c(O)c3N(C)C)N12,1.386411,0.564882,0.02645,0.86231,1.99913,4.13769,2.11211,0.55832,11.2924,98.7795,0.02701,0.86577,1.99921,4.13423,2.10802,0.5897577092511013,-0.04839,-1.499267,-1.499115
CN(C)c1c(O)cc2c(c1C(C)(C)C)OB1Oc3c(cc(O)c(N(C)C)c3C(C)(C)C)N12,1.285919,0.686249,0.03041,1.30377,1.99884,3.69623,1.66699,0.651831,12.8933,87.2998,0.02929,1.25434,1.99883,3.74566,1.71753,0.6076148521082442,0.031551,1.17651,-0.000368
CN(C)c1c(O)cc2c(c1C(C)(C)C)O[BH-]1Oc3c(cc(O)c(N(C)C)c3C(C)(C)C)N12,1.353472,0.547346,0.02739,0.85919,1.99913,4.14081,2.11429,0.558829,8.2297,100.1037,0.02712,0.87339,1.99921,4.12661,2.10028,0.5925110132158591,-4.1e-05,-1.503751,-1.673836
CN(C)c1c(O)cc2c(c1O)OB1Oc3c(cc(O)c(N(C)C)c3O)N12,1.21744,0.682733,0.03015,1.2824,1.99886,3.7176,1.68859,0.669706,12.9941,87.3118,0.02931,1.25765,1.99886,3.74235,1.71418,0.5895217117684078,-0.009128,-1.577648,0.026338
CN(C)c1c(O)ccc2c1OB1Oc3c(ccc(O)c3N(C)C)N12,1.257834,0.657756,0.02996,1.25655,1.99883,3.74345,1.71467,0.649483,10.5691,86.303,0.02973,1.24755,1.99881,3.75245,1.72391,0.5922750157331655,-0.058469,-0.810414,-0.044322
CN(C)c1c(O)ccc2c1O[BH-]1Oc3c(ccc(O)c3N(C)C)N12,1.313786,0.566599,0.02719,0.86471,1.99916,4.13529,2.10894,0.565136,11.0252,98.7819,0.02752,0.87011,1.99922,4.12989,2.10315,0.5907803650094399,0.038602,-0.804182,-1.607208
CN(C)c1c2c(cc(C(C)(C)C)c1[N+](=O)[O-])N1B(O2)Oc2c1cc(C(C)(C)C)c([N+](=O)[O-])c2N(C)C,1.279186,0.672978,0.03006,1.26482,1.99883,3.73518,1.70629,0.666903,11.3966,86.2642,0.02995,1.25884,1.99883,3.74116,1.71238,0.5926683448709881,7e-06,-1.924143,-0.000292
CN(C)c1c2c(cc(C(C)(C)C)c1[N+](=O)[O-])N1[BH-](O2)Oc2c1cc(C(C)(C)C)c([N+](=O)[O-])c2N(C)C,1.317922,0.553438,0.02657,0.85905,1.99915,4.14095,2.11522,0.561009,10.1206,98.3263,0.02725,0.87016,1.9992,4.12984,2.10338,0.5887350534927628,-0.037179,-2.208046,1.725685
CN(C)c1c2c(cc([N+](=O)[O-])c1C(C)(C)C)N1B(O2)Oc2c1cc([N+](=O)[O-])c(C(C)(C)C)c2N(C)C,1.293136,0.673855,0.03013,1.26217,1.99883,3.73783,1.70888,0.671398,10.7847,86.6917,0.03003,1.25968,1.99883,3.74032,1.71146,0.6016362492133417,2e-06,-1.595681,-0.000861
CN(C)c1c2c(cc([N+](=O)[O-])c1C(C)(C)C)N1[BH-](O2)Oc2c1cc([N+](=O)[O-])c(C(C)(C)C)c2N(C)C,1.341042,0.553552,0.02681,0.86018,1.99916,4.13982,2.11384,0.55925,10.294,98.9412,0.02719,0.86858,1.99921,4.13142,2.10502,0.5963656387665198,-0.034572,-1.925733,-1.663977
CN(C)c1c2c(cc([N+](=O)[O-])c1C(F)(F)F)N1B(O2)Oc2c1cc([N+](=O)[O-])c(C(F)(F)F)c2N(C)C,1.210057,0.667047,0.02923,1.25956,1.99883,3.74044,1.71238,0.667501,12.4389,86.8381,0.02916,1.25917,1.99883,3.74083,1.71284,0.597624292007552,-1e-05,-1.684511,0.01266
CN(C)c1c2c(cc([N+](=O)[O-])c1C(F)(F)F)N1[BH-](O2)Oc2c1cc([N+](=O)[O-])c(C(F)(F)F)c2N(C)C,1.283917,0.549901,0.02652,0.85612,1.99913,4.14388,2.11824,0.558431,9.9204,98.6713,0.02674,0.86833,1.99919,4.13167,2.10573,0.5918030207677785,-0.048168,-1.985442,-1.553426
CN(C)c1cc(C(C)(C)C)cc2c1OB1Oc3c(N(C)C)cc(C(C)(C)C)cc3N12,1.250386,0.64814,0.02988,1.24882,1.99883,3.75118,1.72248,0.649331,9.9998,86.9631,0.02957,1.24853,1.99882,3.75147,1.72308,0.5980176211453745,0.027513,-1.941209,0.001515
CN(C)c1cc(C(F)(F)F)cc2c1OB1Oc3c(N(C)C)cc(C(F)(F)F)cc3N12,1.242026,0.660549,0.02962,1.25475,1.99883,3.74525,1.7168,0.661916,9.4646,87.0732,0.02933,1.25342,1.99882,3.74658,1.71843,0.5977029578351164,9.1e-05,-1.902358,-0.000591
CN(C)c1cc(C(F)(F)F)cc2c1O[BH-]1Oc3c(N(C)C)cc(C(F)(F)F)cc3N12,1.302777,0.54923,0.02797,0.85187,1.99912,4.14813,2.12104,0.562501,11.3135,98.8029,0.02718,0.86919,1.99921,4.13081,2.10443,0.5930616740088106,0.051929,-2.158615,-1.363481
CN(C)c1cc(Cl)c2c(c1)N1B(O2)Oc2c(Cl)cc(N(C)C)cc21,1.299039,0.663191,0.02994,1.25546,1.99883,3.74454,1.71576,0.667482,12.9662,86.6006,0.02978,1.25947,1.99884,3.74053,1.71192,0.5884203901825047,5.7e-05,-1.929469,0.056582
CN(C)c1cc(Cl)c2c(c1)N1[BH-](O2)Oc2c(Cl)cc(N(C)C)cc21,1.336897,0.553731,0.02752,0.85665,1.99911,4.14335,2.11671,0.56467,9.2186,98.9615,0.0271,0.8702,1.99919,4.1298,2.10351,0.5840151038388924,-0.061151,-2.230807,1.275681
CN(C)c1cc(O)c2c(c1)N1B(O2)Oc2c(O)cc(N(C)C)cc21,1.226752,0.662884,0.02973,1.24991,1.99886,3.75009,1.7215,0.669121,11.8978,87.2007,0.02947,1.25717,1.99886,3.74283,1.7145,0.5892857142857143,0.037289,-2.210866,0.044461
CN(C)c1cc(O)c2c(c1)N1[BH-](O2)Oc2c(O)cc(N(C)C)cc21,1.306489,0.561399,0.0282,0.86138,1.99916,4.13862,2.11126,0.57941,9.106,98.857,0.02691,0.87927,1.99923,4.12073,2.09459,0.585824417872876,0.066638,-2.55353,0.987433
CN(C)c1cc2c(c(Br)c1C#N)OB1Oc3c(cc(N(C)C)c(C#N)c3Br)N12,1.288617,0.669444,0.0298,1.26679,1.99884,3.73321,1.70457,0.678219,13.9029,86.2506,0.02945,1.26677,1.99883,3.73323,1.70495,0.5870044052863436,-0.000111,-1.481158,0.000152
CN(C)c1cc2c(c(Br)c1C#N)O[BH-]1Oc3c(cc(N(C)C)c(C#N)c3Br)N12,1.313724,0.548611,0.02675,0.85593,1.99909,4.14407,2.11823,0.56287,7.9054,98.9874,0.02652,0.87207,1.99917,4.12793,2.10224,0.5843297671491504,-0.018151,-1.765426,-1.616372
CN(C)c1cc2c(c(C#N)c1N(C)C)OB1Oc3c(cc(N(C)C)c(N(C)C)c3C#N)N12,1.279051,0.674257,0.0299,1.27986,1.99882,3.72014,1.69142,0.658699,9.953,86.5172,0.02934,1.25552,1.99881,3.74448,1.71633,0.5873977344241661,4.2e-05,-1.982873,0.000362
CN(C)c1cc2c(c(C(F)(F)F)c1C(C)(C)C)OB1Oc3c(cc(N(C)C)c(C(C)(C)C)c3C(F)(F)F)N12,1.298691,0.69018,0.03027,1.30184,1.99882,3.69816,1.66906,0.661156,13.3073,86.2304,0.02933,1.25892,1.99881,3.74108,1.71294,0.5977029578351164,6.1e-05,-1.619225,-0.001501
CN(C)c1cc2c(c(F)c1Cl)OB1Oc3c(cc(N(C)C)c(Cl)c3F)N12,1.243158,0.679028,0.03028,1.2723,1.99884,3.7277,1.69859,0.67072,13.747,86.5328,0.02968,1.25679,1.99883,3.74321,1.71469,0.5870044052863436,-0.070532,-2.178734,-0.027181
CN(C)c1cc2c(c([N+](=O)[O-])c1F)OB1Oc3c(cc(N(C)C)c(F)c3[N+](=O)[O-])N12,1.271661,0.67287,0.02933,1.26304,1.9988,3.73696,1.70883,0.671065,11.5928,86.1365,0.02923,1.26058,1.9988,3.73942,1.7114,0.5907016991818754,-0.002803,-1.801694,-0.00486
CN(C)c1cc2c(c([N+](=O)[O-])c1F)O[BH-]1Oc3c(cc(N(C)C)c(F)c3[N+](=O)[O-])N12,1.360358,0.557165,0.02585,0.8575,1.9991,4.1425,2.11755,0.559958,12.042,97.5443,0.02635,0.86588,1.99917,4.13412,2.10859,0.584408432976715,-0.092184,-2.018639,-1.495107
CN(C)c1cc2c(cc1Br)OB1Oc3cc(Br)c(N(C)C)cc3N12,1.25828,0.67877,0.03039,1.27882,1.99884,3.72118,1.69195,0.66316,10.7299,86.1612,0.02969,1.25336,1.99884,3.74664,1.71811,0.5867684078036501,-0.061339,-2.323432,0.036961
CN(C)c1cc2c(cc1Br)O[BH-]1Oc3cc(Br)c(N(C)C)cc3N12,1.327821,0.548879,0.0277,0.85217,1.99912,4.14783,2.12101,0.560289,10.8582,98.5703,0.02717,0.86735,1.9992,4.13265,2.10628,0.5854310887350535,-0.075652,2.832072,-1.198334
CN(C)c1cc2c(cc1Cl)N1B(O2)Oc2cc(N(C)C)c(Cl)cc21,1.242119,0.683028,0.03042,1.28594,1.99884,3.71406,1.6848,0.660969,10.3463,86.1853,0.02961,1.25072,1.99883,3.74928,1.72083,0.5862177470106985,2.3e-05,2.038133,-9.2e-05
CN(C)c1cc2c(cc1O)N1B(O2)Oc2cc(N(C)C)c(O)cc21,1.244669,0.682991,0.03063,1.28932,1.99886,3.71068,1.68119,0.657277,12.2033,86.0682,0.0297,1.25061,1.99885,3.74939,1.72084,0.5863750786658276,-0.074738,1.868416,2.2e-05
CN(C)c1cc2c(cc1O)OB1Oc3cc(O)c(N(C)C)cc3N12,1.221037,0.683891,0.03048,1.28692,1.99882,3.71308,1.68377,0.652258,6.4871,86.028,0.02962,1.24274,1.99881,3.75726,1.72882,0.5868470736312146,-5e-06,-2.36449,-3.7e-05
CN(C)c1ccc2c(c1)N1B(O2)Oc2ccc(N(C)C)cc21,1.249969,0.662749,0.03036,1.26305,1.99885,3.73695,1.70774,0.656712,11.2853,86.2772,0.02983,1.2503,1.99885,3.7497,1.72101,0.5868470736312146,0.028959,-2.495901,-0.033258
CN(C)c1ccc2c(c1)OB1Oc3cc(N(C)C)ccc3N12,1.213383,0.669943,0.03028,1.27015,1.99883,3.72985,1.70074,0.651755,7.759,86.2116,0.02968,1.24288,1.99882,3.75712,1.72862,0.5875550660792952,-0.017353,1.55172,0.024893
CN(C)c1ccc2c(c1C#N)OB1Oc3c(ccc(N(C)C)c3C#N)N12,1.305311,0.685028,0.02985,1.28636,1.99881,3.71364,1.68499,0.666092,8.5227,86.1606,0.02933,1.25834,1.9988,3.74166,1.71354,0.5883417243549403,-5.6e-05,1.267952,2.9e-05
CN(C)c1ccc2c(c1C#N)O[BH-]1Oc3c(ccc(N(C)C)c3C#N)N12,1.378902,0.560403,0.0259,0.85985,1.9991,4.14015,2.11515,0.56096,10.9198,98.2004,0.02641,0.86712,1.99918,4.13288,2.10729,0.5842511013215859,-0.058998,-1.661714,-1.463923
