SMILES,FIA
Cc1cc(B(c2cc(C)c(C(C)(C)C)c(C)c2)c2cc(C)c(C(C)(C)C)c(C)c2)cc(C)c1C(C)(C)C,313.4670719532296
Cc1cc(B(c2cc(C)c(C(F)(F)F)c(C)c2)c2cc(C)c(C(F)(F)F)c(C)c2)cc(C)c1C(F)(F)F,386.1948715187609
Cc1cc(B(c2cc(C)c(C)c(C)c2)c2cc(C)c(C)c(C)c2)cc(C)c1C,300.33584274258465
Cc1cc(B(c2cc(C)c(O)c(C)c2)c2cc(C)c(O)c(C)c2)cc(C)c1O,287.76465898007154
Cc1cc(B(c2cc(C)c([N+](=O)[O-])c(C)c2)c2cc(C)c([N+](=O)[O-])c(C)c2)cc(C)c1[N+](=O)[O-],426.26906254608184
Cc1cc(C#N)c(B(c2c(C#N)cc(C)cc2C#N)c2c(C#N)cc(C)cc2C#N)c(C#N)c1,438.16294602304697
Cc1cc(C(F)(F)F)c(B(c2c(C(F)(F)F)cc(C)cc2C(F)(F)F)c2c(C(F)(F)F)cc(C)cc2C(F)(F)F)c(C(F)(F)F)c1,330.1737598441541
Cc1cc(C)cc(B(c2cc(C)cc(C)c2)c2cc(C)cc(C)c2)c1,309.67385165859014
Cc1cc(F)c(B(c2c(F)cc(C)cc2F)c2c(F)cc(C)cc2F)c(F)c1,334.12235461641103
Cc1cc(N(C)C)c(B(c2c(N(C)C)cc(C)cc2N(C)C)c2c(N(C)C)cc(C)cc2N(C)C)c(N(C)C)c1,207.14678497891873
Cc1cc(N)c(B(c2c(N)cc(C)cc2N)c2c(N)cc(C)cc2N)c(N)c1,327.1980441752821
Cc1ccc(B(c2ccc(C)cc2)c2ccc(C)cc2)cc1,306.7161022843793
Clc1c(Br)cc(B(c2cc(Br)c(Cl)c(Br)c2)c2cc(Br)c(Cl)c(Br)c2)cc1Br,452.53950248658657
Clc1cc(B(c2cc(Cl)c(Br)c(Cl)c2)c2cc(Cl)c(Br)c(Cl)c2)cc(Cl)c1Br,453.11186153814197
Clc1cc(B(c2cc(Cl)c(Cl)c(Cl)c2)c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,453.65801808051765
Clc1cc(Cl)cc(B(c2cc(Cl)cc(Cl)c2)c2cc(Cl)cc(Cl)c2)c1,429.800570352003
Clc1ccc(B(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,370.7458769865334
FC(F)(F)c1c(Br)cc(B(c2cc(Br)c(C(F)(F)F)c(Br)c2)c2cc(Br)c(C(F)(F)F)c(Br)c2)cc1Br,484.0195124298334
FC(F)(F)c1c(Cl)cc(B(c2cc(Cl)c(C(F)(F)F)c(Cl)c2)c2cc(Cl)c(C(F)(F)F)c(Cl)c2)cc1Cl,486.1382910963148
FC(F)(F)c1cc(B(c2cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2)cc(C(F)(F)F)c1C(F)(F)F,508.983057141304
FC(F)(F)c1cc(B(c2cc(C(F)(F)F)c(Cl)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(Cl)c(C(F)(F)F)c2)cc(C(F)(F)F)c1Cl,478.6633870061487
FC(F)(F)c1cc(C(F)(F)F)c(C(F)(F)F)c(B(c2c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c2C(F)(F)F)c2c(C(F)(F)F)c(C(F)(F)F)cc(C(F)(F)F)c2C(F)(F)F)c1C(F)(F)F,387.3428977355361
Fc1c(B(c2c(F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2F)c2c(F)c(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c2F)c(F)c(C(F)(F)F)c(C(F)(F)F)c1C(F)(F)F,526.8814070634544
Fc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(F)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(F)c(C(F)(F)F)c2)cc1C(F)(F)F,466.7993029560894
Fc1c(Cl)c(F)c(Cl)c(B(c2c(Cl)c(F)c(Cl)c(F)c2Cl)c2c(Cl)c(F)c(Cl)c(F)c2Cl)c1Cl,438.00079513154924
Fc1cc(B(c2cc(F)c(C(F)(F)F)c(F)c2)c2cc(F)c(C(F)(F)F)c(F)c2)cc(F)c1C(F)(F)F,470.9289259687066
Fc1cc(B(c2cc(F)c(F)c(F)c2)c2cc(F)c(F)c(F)c2)cc(F)c1F,417.80345221050084
Fc1cc(F)cc(B(c2cc(F)cc(F)c2)c2cc(F)cc(F)c2)c1,397.69036159384996
Fc1ccc(B(c2ccc(F)cc2)c2ccc(F)cc2)cc1,340.3484132802114
N#Cc1c(Br)cc(B(c2cc(Br)c(C#N)c(Br)c2)c2cc(Br)c(C#N)c(Br)c2)cc1Br,512.8926632404327
N#Cc1c(Br)cc(Br)c(C#N)c1B(c1c(C#N)c(Br)cc(Br)c1C#N)c1c(C#N)c(Br)cc(Br)c1C#N,512.7243686765432
N#Cc1c(C(F)(F)F)cc(B(c2cc(C(F)(F)F)c(C#N)c(C(F)(F)F)c2)c2cc(C(F)(F)F)c(C#N)c(C(F)(F)F)c2)cc1C(F)(F)F,539.594604132697
N#Cc1c(Cl)c(C#N)c(Cl)c(B(c2c(Cl)c(C#N)c(Cl)c(C#N)c2Cl)c2c(Cl)c(C#N)c(Cl)c(C#N)c2Cl)c1Cl,524.4055341221392
N#Cc1c(Cl)cc(Cl)c(C#N)c1B(c1c(C#N)c(Cl)cc(Cl)c1C#N)c1c(C#N)c(Cl)cc(Cl)c1C#N,518.4595113061368
N#Cc1c(F)c(B(c2c(F)c(C#N)c(C#N)c(C#N)c2F)c2c(F)c(C#N)c(C#N)c(C#N)c2F)c(F)c(C#N)c1C#N,1236.3422332601622
N#Cc1c(O)cc(B(c2cc(O)c(C#N)c(O)c2)c2cc(O)c(C#N)c(O)c2)cc1O,436.68880642484874
N#Cc1c([N+](=O)[O-])c(B(c2c([N+](=O)[O-])c(C#N)c(C(F)(F)F)c(C#N)c2[N+](=O)[O-])c2c([N+](=O)[O-])c(C#N)c(C(F)(F)F)c(C#N)c2[N+](=O)[O-])c([N+](=O)[O-])c(C#N)c1C(F)(F)F,553.9179154541343
