SMILES,FIA
Nc1cc2c(cc1C(F)(F)F)N1B(O2)Oc2cc(N)c(C(F)(F)F)cc21,375.5986269192785
Nc1cc2c(cc1[N+](=O)[O-])N1B(O2)Oc2cc(N)c([N+](=O)[O-])cc21,412.5772760396096
N#Cc1c(N)c(N)cc2c1OB1Oc3c(cc(N)c(N)c3C#N)N12,387.22609221381515
N#Cc1c(N)c(O)cc2c1OB1Oc3c(cc(O)c(N)c3C#N)N12,404.72938163746664
N#Cc1c(N)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(N)c3C#N)N12,442.65672637681166
N#Cc1c(N)c(F)cc2c1OB1Oc3c(cc(F)c(N)c3C#N)N12,429.1320456419753
N#Cc1c(N)c(Br)cc2c1OB1Oc3c(cc(Br)c(N)c3C#N)N12,442.01689301511306
Cc1cc2c(c(C#N)c1N)OB1Oc3c(cc(C)c(N)c3C#N)N12,401.01006528476563
COc1cc2c(c(C#N)c1N)OB1Oc3c(cc(OC)c(N)c3C#N)N12,405.8255110655618
CN(C)c1cc2c(c(C#N)c1N)OB1Oc3c(cc(N(C)C)c(N)c3C#N)N12,401.89030570302157
N#Cc1c(N)ccc2c1OB1Oc3c(ccc(N)c3C#N)N12,406.28024948177654
N#Cc1cc2c(c(C#N)c1N)OB1Oc3c(cc(C#N)c(N)c3C#N)N12,481.38366690800143
CC(C)(C)c1cc2c(c(C#N)c1N)OB1Oc3c(cc(C(C)(C)C)c(N)c3C#N)N12,407.46543643195054
N#Cc1c(N)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(N)c3C#N)N12,456.75612145261294
N#Cc1c(N)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(N)c3C#N)N12,492.1209006309476
CC(C)(C)c1c(N)c(N)cc2c1OB1Oc3c(cc(N)c(N)c3C(C)(C)C)N12,311.3603974683833
CC(C)(C)c1c(N)c(O)cc2c1OB1Oc3c(cc(O)c(N)c3C(C)(C)C)N12,323.99796596357294
CC(C)(C)c1c(N)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(N)c3C(C)(C)C)N12,367.54373660290713
CC(C)(C)c1c(N)c(F)cc2c1OB1Oc3c(cc(F)c(N)c3C(C)(C)C)N12,347.6683384560854
CC(C)(C)c1c(N)c(Br)cc2c1OB1Oc3c(cc(Br)c(N)c3C(C)(C)C)N12,370.2038711014591
Cc1cc2c(c(C(C)(C)C)c1N)OB1Oc3c(cc(C)c(N)c3C(C)(C)C)N12,332.0588831405087
COc1cc2c(c(C(C)(C)C)c1N)OB1Oc3c(cc(OC)c(N)c3C(C)(C)C)N12,335.09171183370097
CN(C)c1cc2c(c(C(C)(C)C)c1N)OB1Oc3c(cc(N(C)C)c(N)c3C(C)(C)C)N12,336.8274674701627
CC(C)(C)c1c(N)ccc2c1OB1Oc3c(ccc(N)c3C(C)(C)C)N12,332.31041769932784
CC(C)(C)c1c(N)c(C#N)cc2c1OB1Oc3c(cc(C#N)c(N)c3C(C)(C)C)N12,406.8201433878264
CC(C)(C)c1cc2c(c(C(C)(C)C)c1N)OB1Oc3c(cc(C(C)(C)C)c(N)c3C(C)(C)C)N12,341.50620790233927
CC(C)(C)c1c(N)c(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)c(N)c3C(C)(C)C)N12,381.603167754038
CC(C)(C)c1c(N)c([N+](=O)[O-])cc2c1OB1Oc3c(cc([N+](=O)[O-])c(N)c3C(C)(C)C)N12,409.7559293571968
Nc1cc2c(c(C(F)(F)F)c1N)OB1Oc3c(cc(N)c(N)c3C(F)(F)F)N12,358.83407599544
Nc1c(O)cc2c(c1C(F)(F)F)OB1Oc3c(cc(O)c(N)c3C(F)(F)F)N12,374.7356319472136
Nc1c(Cl)cc2c(c1C(F)(F)F)OB1Oc3c(cc(Cl)c(N)c3C(F)(F)F)N12,412.8323884929164
